batter,player_name,mean_swing_length,mean_estimated_woba,pitch_count,swing_length_rank
678009,"Meadows, Parker",7.157983910714285,0.27926377952755904,560,236.0
678246,"Vargas, Miguel",7.6204600900900905,0.22392473118279568,444,60.0
678554,"Mead, Curtis",7.230875235849056,0.2687920792079208,212,196.0
678662,"Tovar, Ezequiel",7.439934350558659,0.28092979452054795,1432,117.0
678877,"Noel, Jhonkensy",7.744272789115646,0.2970163043478261,441,34.0
678882,"Rafaela, Ceddanne",7.3426790149006615,0.27529938900203665,1208,153.0
679032,"Rojas, Johan",6.931838363338789,0.2504705882352941,611,330.0
679529,"Torkelson, Spencer",7.503661862745098,0.25931125827814566,714,99.0
679845,"Loftin, Nick",7.320292186234818,0.2457890625,247,160.0
680118,"Blanco, Dairon",7.3025484375000005,0.27492307692307694,224,169.0
680474,"Schuemann, Max",6.495073576158941,0.2683670520231214,755,419.0
680700,"Palacios, Richie",6.866246337522441,0.2723201754385965,557,351.0
680718,"Barger, Addison",7.48147888324873,0.28895698924731184,394,103.0
680757,"Kwan, Steven",6.317014620098039,0.29559101654846337,816,430.0
680776,"Duran, Jarren",7.467807183770883,0.3194949494949495,1257,107.0
680777,"Jeffers, Ryan",7.389604586826348,0.28707629427792913,835,135.0
680779,"Davis, Henry",7.2261958,0.16294805194805195,200,200.0
680869,"Gelof, Zack",7.241955265797392,0.25377045454545455,997,192.0
680977,"Donovan, Brendan",6.7257534687809715,0.3088709055876686,1009,390.0
681082,"Stott, Bryson",6.968552782874617,0.27697844827586204,981,319.0
681146,"Bride, Jonah",7.092446015037594,0.24988205128205127,399,267.0
681297,"Cowser, Colton",6.8762617391304355,0.3161010989010989,1012,348.0
681351,"O'Hoppe, Logan",7.195445305263157,0.3025288461538462,950,216.0
681393,"Norby, Connor",7.02930926713948,0.2871358024691358,423,293.0
681460,"Baldwin, Brooks",6.891581833333333,0.26433962264150945,240,341.0
681481,"Carpenter, Kerry",7.423029773519164,0.36761354581673306,574,121.0
681546,"Outman, James",7.740420660792951,0.21188636363636365,227,35.0
681624,"Pages, Andy",7.671684739229025,0.3110861618798956,882,51.0
681807,"Fry, David",7.7502332092426185,0.29347936507936506,779,33.0
682177,"Schneemann, Daniel",6.944077019867549,0.25131693989071036,453,327.0
682622,"Marte, Noelvi",7.457302923728813,0.27015023474178407,472,112.0
682626,"Alvarez, Francisco",7.182252393026942,0.2655255972696246,631,223.0
